"ID","BOVEN_ID","TOP_ID","GUID","INV","CODE","STUK_BESCHRIJVING","BOVENLIGGENDE_BESCHRIJVING","TOEGANG_BESCHRIJVING"
965746,965725,964452,"609C5B9D004D4642E0534701000A17FD","958.1147","EB","1147.  Stukken betreffende de gedenkplaten voor oorlogsslachtoffers op de diverse stations en het gedenkteken voor de oorlogsslachtoffers bij het hoofdgebouw in Utrecht, 1946-1970","2.3.3. Herdenking van personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965747,965725,964452,"609C5B9D004E4642E0534701000A17FD","958.1148","EB","1148.  Stukken betreffende de onthulling van gedenkplaten, 1947-1948","2.3.3. Herdenking van personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965748,965725,964452,"609C5B9D004F4642E0534701000A17FD","958.1149","EB","1149.  Foto's van de diverse gedenkplaten, z.j.","2.3.3. Herdenking van personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965749,965725,964452,"609C5B9D120F4642E0534701000A17FD","958.1150","EB","1150.  Staat met namen van door oorlogshandelingen om het leven gekomen personeelsleden aan wier nabestaanden f 250,- werd toegekend alsmede van hen die onder gelijke omstandigheden werden gewond en daarom een uitkering van f 100,-hebben ontvangen, z.j.","2.3.3. Herdenking van personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965767,965766,964452,"609C5B9D12214642E0534701000A17FD","958.1163","DB","1163.  16 februari 1945-15 oktober 1945","Notulen van de Zuiveringscommissie Tilburg, 1945-1947","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965768,965766,964452,"609C5B9D12224642E0534701000A17FD","958.1164","DB","1164.  19 oktober 1945-15 maart 1946","Notulen van de Zuiveringscommissie Tilburg, 1945-1947","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965769,965766,964452,"609C5B9D12234642E0534701000A17FD","958.1165","DB","1165.  29 maart 1946-31 mei 1947","Notulen van de Zuiveringscommissie Tilburg, 1945-1947","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965742,965741,964452,"609C5B9D00494642E0534701000A17FD","958.1143","DB","1143.  1946, nummers 1-90","Stukken betreffende de uitreiking van herdenkingspenningen aan verdienstelijk personeel, 1946-1948","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965743,965741,964452,"609C5B9D004A4642E0534701000A17FD","958.1144","DB","1144.  1946, nummers 91-168","Stukken betreffende de uitreiking van herdenkingspenningen aan verdienstelijk personeel, 1946-1948","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965744,965741,964452,"609C5B9D004B4642E0534701000A17FD","958.1145","DB","1145.  1947","Stukken betreffende de uitreiking van herdenkingspenningen aan verdienstelijk personeel, 1946-1948","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965745,965741,964452,"609C5B9D004C4642E0534701000A17FD","958.1146","DB","1146.  1948","Stukken betreffende de uitreiking van herdenkingspenningen aan verdienstelijk personeel, 1946-1948","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965813,965812,964452,"609C5B9CFB324642E0534701000A17FD","958.1204","DB","1204.  Nummers 1-19","Dossiers inzake het verstrekken van uitkeringen aan ontslagen Joods personeel, 1941-1947","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965814,965812,964452,"609C5B9CFB334642E0534701000A17FD","958.1205","DB","1205.  Nummers 21-46","Dossiers inzake het verstrekken van uitkeringen aan ontslagen Joods personeel, 1941-1947","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965815,965812,964452,"609C5B9CFB344642E0534701000A17FD","958.1206","DB","1206.  Nummers 47-60","Dossiers inzake het verstrekken van uitkeringen aan ontslagen Joods personeel, 1941-1947","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965806,965805,964452,"609C5B9CFB2B4642E0534701000A17FD","958.1198","DB","1198.  Sociale Bijstand, 1945-1946","Stukken betreffende de hulpverlening aan personeelsleden die ten gevolge van de oorlogshandelingen schade hebben geleden, 1940-1947","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965807,965805,964452,"609C5B9CFB2C4642E0534701000A17FD","958.1199","DB","1199.  Steunfonds voor Spoorwegpersoneel, 1944-1945","Stukken betreffende de hulpverlening aan personeelsleden die ten gevolge van de oorlogshandelingen schade hebben geleden, 1940-1947","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965808,965805,964452,"609C5B9CFB2D4642E0534701000A17FD","958.1200","DB","1200.  Steuncommissie NS, 1940-1947","Stukken betreffende de hulpverlening aan personeelsleden die ten gevolge van de oorlogshandelingen schade hebben geleden, 1940-1947","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965784,965783,964452,"609C5B9CFB154642E0534701000A17FD","958.1179","EB","1179.  Stukken betreffende afgesloten vervoerscontracten met verladers en bezorgers, 1941-1942, 1946-1948","2.3.5. Distributie van voedsel en producten","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965785,965783,964452,"609C5B9CFB164642E0534701000A17FD","958.1180","EB","1180.  Stukken betreffende de 'Winterhulp Nederland', 1941-1945","2.3.5. Distributie van voedsel en producten","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965786,965783,964452,"609C5B9CFB174642E0534701000A17FD","958.1181","EB","1181.  Stukken betreffende de verstrekking van bijvoeding waarvoor geen bonnen noodzakelijk zijn, 1943-1946","2.3.5. Distributie van voedsel en producten","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965780,965753,964452,"609C5B9CFB114642E0534701000A17FD","958.1176","EB","1176.  Stukken betreffende de opheffing van de zuiveringscommissies, 1948","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965781,965753,964452,"609C5B9CFB124642E0534701000A17FD","958.1177","EB","1177.  Lijsten met opgave van de voorgestelde strafmaatregelen, z.j.","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965782,965753,964452,"609C5B9CFB134642E0534701000A17FD","958.1178","EB","1178.  Staat met namen van personen waarover de Zuiveringscommissie Haarlem heeft geadviseerd, met de door de directie genomen besluiten, z.j.","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965755,965753,964452,"609C5B9D12154642E0534701000A17FD","958.1153","EB","1153.  Ingekomen en minuten van uitgaande stukken van de Zuiveringscommissie te Rotterdam, 1944-1947","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965760,965753,964452,"609C5B9D121A4642E0534701000A17FD","958.1157","EB","1157.  Lijsten met opgave van geschorst personeel, 1945","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965761,965753,964452,"609C5B9D121B4642E0534701000A17FD","958.1158","EB","1158.  Stukken betreffende een getuigenverklaring in een zaak voor de Zuiveringscommissie te Eindhoven, 1945","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965762,965753,964452,"609C5B9D121C4642E0534701000A17FD","958.1159","EB","1159.  Stukken betreffende de zuiveringen van personeel van de werkplaats te Haarlem, 1945-1946","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965763,965753,964452,"609C5B9D121D4642E0534701000A17FD","958.1160","EB","1160.  Stukken betreffende de zittingen van de Zuiveringscommissie Haarlem, 1945-1946","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965764,965753,964452,"609C5B9D121E4642E0534701000A17FD","958.1161","EB","1161.  Adviezen van de Zuiveringscommissie Haarlem, uitgebracht aan de directie, met afschriften van de door de directie genomen besluiten, 1945-1946","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965765,965753,964452,"609C5B9D121F4642E0534701000A17FD","958.1162","EB","1162.  Ingekomen en minuten van uitgaande stukken van de Zuiveringscommissie Middelburg, 1945- 1946","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965770,965753,964452,"609C5B9D12244642E0534701000A17FD","958.1166","EB","1166.  Stukken betreffende de genomen maatregelen en gevolgen van de personeelszuivering, 1945-1947","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965771,965753,964452,"609C5B9D12254642E0534701000A17FD","958.1167","EB","1167.  Lijsten met gegevens over de genomen zuiveringsactie per personeelslid, 1945-1947","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965772,965753,964452,"609C5B9D12264642E0534701000A17FD","958.1168","EB","1168.  Stukken betreffende samenstelling en werkzaamheden van de zuiveringscommissies, 1945- 1948","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965773,965753,964452,"609C5B9D12274642E0534701000A17FD","958.1169","EB","1169.  Stukken betreffende de activiteiten van de Zuiveringscommissie Haarlem, 1945-1949","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965774,965753,964452,"609C5B9D12284642E0534701000A17FD","958.1170","EB","1170.  Stukken betreffende de behandeling van verzoeken om rechtsherstel en pensioenherziening, 1945-1959","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965775,965753,964452,"609C5B9D12294642E0534701000A17FD","958.1171","EB","1171.  Weekstaten met de 'stand der zuivering', houdende gegevens over de uitgebrachte adviezen en genomen beslissingen per commissie, 1946-1947","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965776,965753,964452,"609C5B9D122A4642E0534701000A17FD","958.1172","EB","1172.  Stukken betreffende het Verslag van de Zuivering, 1946-1948","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965777,965753,964452,"609C5B9D122B4642E0534701000A17FD","958.1173","EB","1173.  Stukken betreffende de opvattingen van de Personeelraad over de zuiveringen, 1946-1948","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965778,965753,964452,"609C5B9D122C4642E0534701000A17FD","958.1174","EB","1174.  Stukken betreffende het verlenen van ontslag met intrekking van pensioenrechten, 1946- 1950","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965779,965753,964452,"609C5B9D122D4642E0534701000A17FD","958.1175","EB","1175.  Ingekomen en minuten van uitgaande stukken van de Zuiveringscommissie Amsterdam, 1947-1948","2.3.4. Zuivering van niet-loyaal personeel","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965710,965709,964452,"609C5B9CFAC34642E0534701000A17FD","958.1115","EB","1115.  Stukken betreffende de aangifte bij het ministerie van Waterstaat van Joods personeel werkzaam bij NS en dochterondernemingen waarvan een of meerdere grootouders Joods is, 1940","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965711,965709,964452,"609C5B9CFAC44642E0534701000A17FD","958.1116","EB","1116.  Stukken betreffende de tewerkgestelden bij de Deutsche Reichsbahn, 1942-1949","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965712,965709,964452,"609C5B9CFAC54642E0534701000A17FD","958.1117","EB","1117.  Opgaven van tewerkgestelden bij de Deutsche Reichsbahn met hun adres in Duitsland, 1943","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965713,965709,964452,"609C5B9CFAC64642E0534701000A17FD","958.1118","EB","1118.  Stukken betreffende de tewerkstelling van personeel van de dochterondernemingen, 1943","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965714,965709,964452,"609C5B9CFAC74642E0534701000A17FD","958.1119","EB","1119.  Stukken van diverse aard betreffende de tewerkstelling van personeel van NS en haar dochters, 1943","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965715,965709,964452,"609C5B9CFAC84642E0534701000A17FD","958.1120","EB","1120.  Stukken betreffende het zich niet melden voor de tewerkstelling, 1943","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965716,965709,964452,"609C5B9CFAC94642E0534701000A17FD","958.1121","EB","1121.  Ingekomen en minuten van uitgaande stukken van de heer graaf Schimmelpenninck betreffende de omstandigheden waarin de tewerkgestelden zich bevinden, 1943-1944","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965717,965709,964452,"609C5B9CFACA4642E0534701000A17FD","958.1122","EB","1122.  Lijsten met tewerkgestelden, 1943-1944","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965718,965709,964452,"609C5B9CFACB4642E0534701000A17FD","958.1123","EB","1123.  Stukken van de Chef Algemene Dienst in het contact met de 'Bahnbevollmächtigte der Deutsche Reichsbahn bei den Niederländischen Eisenbahnen' (Bbv) betreffende tewerkstellingen van perso-neel van de NS bij de Deutsche Reichsbahn, 1943-1944","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965719,965709,964452,"609C5B9CFACC4642E0534701000A17FD","958.1124","EB","1124.  Lijsten met opgave van het mannelijk personeel van 18 tot 45 jaar in verband met tewerkstelling, 1943-1944. Met bijlagen","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965720,965709,964452,"609C5B9CFACD4642E0534701000A17FD","958.1125","EB","1125.  Personeelskaarten en personeelsstaten van personeel van dochterondernemingen dat tewerkgesteld was bij de Deutsche Reichsbahn, 1943-1945","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965721,965709,964452,"609C5B9CFACE4642E0534701000A17FD","958.1126","EB","1126.  Stukken betreffende slachtoffers van ongevallen tijdens de tewerkstelling, 1944-1945","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965722,965709,964452,"609C5B9CFACF4642E0534701000A17FD","958.1127","EB","1127.  Stukken betreffende de repatriëring en terugkeer van evacuées, 1945","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965723,965709,964452,"609C5B9CFAD04642E0534701000A17FD","958.1128","EB","1128.  Stukken van algemene aard betreffende het 'Rechtsherstel Joden', 1945-1946","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965724,965709,964452,"609C5B9CFAD14642E0534701000A17FD","958.1129","EB","1129.  Dossiers inzake het verstrekken van gelden in het kader van 'Rechtsherstel Joden' aan bloedverwanten van vermiste Joden, 1945-1953","2.3.2. Tewerkstelling in Duitsland","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965705,965704,964452,"609C5B9CFABE4642E0534701000A17FD","958.1111","DB","1111.  Inzake personeel in aanmerking komend voor evacuatie","Dossiers inzake de voorbereiding van een mogelijke evacuatie van het bedrijf in overleg met de Directie van de Etappe- en Verkeersdienst, 1939-1940","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965706,965704,964452,"609C5B9CFABF4642E0534701000A17FD","958.1112","DB","1112.  Inzake onderdak en inkwartiering","Dossiers inzake de voorbereiding van een mogelijke evacuatie van het bedrijf in overleg met de Directie van de Etappe- en Verkeersdienst, 1939-1940","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965707,965704,964452,"609C5B9CFAC04642E0534701000A17FD","958.1113","DB","1113.  Inzake evacuatie van gemeenten rond Utrecht waar NS-personeel woont","Dossiers inzake de voorbereiding van een mogelijke evacuatie van het bedrijf in overleg met de Directie van de Etappe- en Verkeersdienst, 1939-1940","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965788,965787,964452,"609C5B9CFB194642E0534701000A17FD","958.1182","DB","1182.  Organisatie, 1943","Stukken betreffende de distributie, 1943-1949","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965789,965787,964452,"609C5B9CFB1A4642E0534701000A17FD","958.1183","DB","1183.  Diverse nota's en declaraties, 1943-1944","Stukken betreffende de distributie, 1943-1949","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965790,965787,964452,"609C5B9CFB1B4642E0534701000A17FD","958.1184","DB","1184.  Register met geleverde bijvoeding en facturen over de jaren, 1943-1946, 1946","Stukken betreffende de distributie, 1943-1949","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965791,965787,964452,"609C5B9CFB1C4642E0534701000A17FD","958.1185","DB","1185.  Kasboeken, 1944-1945","Stukken betreffende de distributie, 1943-1949","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965792,965787,964452,"609C5B9CFB1D4642E0534701000A17FD","958.1186","DB","1186.  Levensmiddelenpakketten, 1946-1949","Stukken betreffende de distributie, 1943-1949","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965793,965787,964452,"609C5B9CFB1E4642E0534701000A17FD","958.1187","DB","1187.  Extra Rantsoenen, 1947-1948","Stukken betreffende de distributie, 1943-1949","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965794,965787,964452,"609C5B9CFB1F4642E0534701000A17FD","958.1188","DB","1188.  Amerikaanse onderkleding, 1947-1948","Stukken betreffende de distributie, 1943-1949","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965757,965756,964452,"609C5B9D12174642E0534701000A17FD","958.1154","DB","1154.  1944","Stukken betreffende de zuivering van het personeel, 1944-1949","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965758,965756,964452,"609C5B9D12184642E0534701000A17FD","958.1155","DB","1155.  1945-1946","Stukken betreffende de zuivering van het personeel, 1944-1949","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965759,965756,964452,"609C5B9D12194642E0534701000A17FD","958.1156","DB","1156.  1947-1949","Stukken betreffende de zuivering van het personeel, 1944-1949","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965708,965703,964452,"609C5B9CFAC14642E0534701000A17FD","958.1114","EB","1114.  Stukken betreffende het vergoeden van onkosten gemaakt door het personeel bij de evacuatie naar Den Haag, 1939-1940","2.3.1. Evacuatie van het bedrijf","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965825,965824,964452,"609C5B9D00A74642E0534701000A17FD","958.1215","DB","1215.  1944-1948","Stukken betreffende het verstrekken van inlichtingen over diverse onderwerpen, 1944-1950","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965826,965824,964452,"609C5B9D00A84642E0534701000A17FD","958.1216","DB","1216.  1950, nummers 1-30","Stukken betreffende het verstrekken van inlichtingen over diverse onderwerpen, 1944-1950","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965827,965824,964452,"609C5B9D00A94642E0534701000A17FD","958.1217","DB","1217.  1950, nummer 31-41","Stukken betreffende het verstrekken van inlichtingen over diverse onderwerpen, 1944-1950","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965736,965735,964452,"609C5B9D00434642E0534701000A17FD","958.1138","DB","1138.  1945-1946","Stukken betreffende het verstrekken van de herdenkingspenningen aan het personeel dat het stakingsbevel juist heeft opgevolgd, 1945-1951","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965737,965735,964452,"609C5B9D00444642E0534701000A17FD","958.1139","DB","1139.  1947","Stukken betreffende het verstrekken van de herdenkingspenningen aan het personeel dat het stakingsbevel juist heeft opgevolgd, 1945-1951","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
965738,965735,964452,"609C5B9D00454642E0534701000A17FD","958.1140","DB","1140.  1948-1951","Stukken betreffende het verstrekken van de herdenkingspenningen aan het personeel dat het stakingsbevel juist heeft opgevolgd, 1945-1951","958   Nederlandse spoorwegen, algemene dienst afdeling 2 en dienst personeelszaken   "
