"ID","BOVEN_ID","TOP_ID","GUID","INV","CODE","STUK_BESCHRIJVING","BOVENLIGGENDE_BESCHRIJVING","TOEGANG_BESCHRIJVING"
50484462,50484180,49920249,"C6EE4BD282F94667E0538F04000A083B","1975.115","EB","115.  Brief van ‘A.S. - M’ (?) [Josine Anette Maas Geesteranus], vermoedelijk ondergedoken, ingekomen bij de heer Reitsma, met gegevens over haar echtgenoot Herman Salomonson (1892-1942), 1944 sept. 12","1.1.2. Archivalia van individuele personen, 1942-1946 (1996)	","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484463,50484180,49920249,"C6EE4BD282FA4667E0538F04000A083B","1975.116","EB","116.  Vergunning door de Bahnbevollmächtigte der Deutschen Reichsbahn bei den Niederländischen Eisenbahnen voor Adrianus Swaneveld, leerling-machinist, standplaats Nijmegen, om zich ter uitvoering van zijn dienst aldaar ’s nachts op straat te mogen begeven, 1944","1.1.2. Archivalia van individuele personen, 1942-1946 (1996)	","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484464,50484180,49920249,"C6EE4BD282FB4667E0538F04000A083B","1975.117","EB","117.  Stukken van Henriëtte Maria van Teeseling (1926-), lokettiste op het Centraal-Station te Utrecht, 1944-1946","1.1.2. Archivalia van individuele personen, 1942-1946 (1996)	","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484465,50484180,49920249,"C6EE4BD282FC4667E0538F04000A083B","1975.118","EB","118.  ‘Opdracht diensthervatting’, kennisgeving, vermoedelijk voor J.H. Bergman, om zich met ingang van 16 mei weer in dienstverband ter beschikking te stellen van de NV Nederlandse Spoorwegen, 1945","1.1.2. Archivalia van individuele personen, 1942-1946 (1996)	","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484466,50484180,49920249,"C6EE4BD282FD4667E0538F04000A083B","1975.119","EB","119.  Vergunningen voor J.C.N. Schrijver, adjunct-referendaris, 1944 jan, 1945, z.j., met een menukaart voor een diner op 3 juli te Zwolle ter gelegenheid van de eerste inspectiereis van de directie van de NV Nederlandse Spoorwegen naar Oost- en Noord-Nederland na de Bevrijding, met aan de keerzijde aangehechte getypte aantekeningen, 1945","1.1.2. Archivalia van individuele personen, 1942-1946 (1996)	","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484467,50484180,49920249,"C6EE4BD282FE4667E0538F04000A083B","1975.120","EB","120.  Brief van J.C.N. Schrijver te Hengelo, ingekomen bij het Spoorwegmuseum, over de toezending van een eigenhandig geschreven verslag van zijn ervaringen na het begin van de spoorwegstaking op 17 september 1944, als werknemer bij de Dienst van Vervoer, met als bijlage voornoemd verslag, en een fotokopie van een antwoordbrief, 1996","1.1.2. Archivalia van individuele personen, 1942-1946 (1996)	","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484422,50484417,49920249,"C6EE4BD282D14667E0538F04000A083B","1975.75","DB","75.  1919-1929","Stukken van de Dienst Weg en Werken betreffende de voorbereiding van de wijziging van de dienstregeling bij een mobilisatie, 1919-1939","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484423,50484417,49920249,"C6EE4BD282D24667E0538F04000A083B","1975.76","DB","76.  1932-1939 ","Stukken van de Dienst Weg en Werken betreffende de voorbereiding van de wijziging van de dienstregeling bij een mobilisatie, 1919-1939","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484425,50484418,49920249,"C6EE4BD282D44667E0538F04000A083B","1975.78","DB","78.  1939 aug-sept.","(Gewijzigde) dienstregelingen naar aanleiding van de mobilisatie, 1939 aug.-1940 mei. Gedrukt en gestencild","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484426,50484418,49920249,"C6EE4BD282D54667E0538F04000A083B","1975.79","DB","79.  1939 okt.-1940 mei 19","(Gewijzigde) dienstregelingen naar aanleiding van de mobilisatie, 1939 aug.-1940 mei. Gedrukt en gestencild","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484385,50484191,49920249,"C6EE4BD282AC4667E0538F04000A083B","1975.45","EB","45.  Verslag van een bespreking te Maastricht op 21 september tussen de heren Huizinga, Maas Geesteranus en A.F.C. Tulp van de NV Nederlandse Spoorwegen met de Duitse autoriteiten over het weghalen van begroeiing nabij diverse spoorlijnen in Limburg, 1942. Doorslag","1.1.1.5. Infrastructuur en objecten","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484402,50484191,49920249,"C6EE4BD282BD4667E0538F04000A083B","1975.61","EB","61.  Tekeningen van trajecten (‘Strecken’), uitgegeven door de ‘Reichsbahn-Überwachungsamt für Bau und Betrieb’ te Tilburg’, , 1943. Gedrukt","1.1.1.5. Infrastructuur en objecten","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484403,50484191,49920249,"C6EE4BD282BE4667E0538F04000A083B","1975.62","EB","62.  Stukken afkomstig van J.C. Schalkwijk als Ingenieur 2e klasse van de Dienst van Weg en Werken van de NV Nederlandse Spoorwegen, 1942-1947","1.1.1.5. Infrastructuur en objecten","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484404,50484191,49920249,"C6EE4BD282BF4667E0538F04000A083B","1975.63","EB","63.  Stukken van de Inspectie Maastricht van de NV Nederlandse Spoorwegen, 1945 jan.-okt.","1.1.1.5. Infrastructuur en objecten","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484406,50484191,49920249,"C6EE4BD282C14667E0538F04000A083B","1975.64","EB","64.  Serie foto’s (14) van oorlogsschade aan de spoorbruggen te Deventer, Zwolle, Oosterbeek en Nijmegen, afkomstig van de afdeling Publiciteit van de Nederlandse Spoorwegen, 1945 okt.","1.1.1.5. Infrastructuur en objecten","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484407,50484191,49920249,"C6EE4BD282C24667E0538F04000A083B","1975.65","EB","65.  Series foto’s (25) door Martelhoff’s Circuline fotosysteem van oorlogsschade aan spoorbruggen en stationsgebouwen, met een bijbehorende lijst, ca. 1946","1.1.1.5. Infrastructuur en objecten","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484408,50484191,49920249,"C6EE4BD282C34667E0538F04000A083B","1975.66","EB","66.  Serie foto’s (8) door het Noord-Ned. Persfotobureau (Folkers) te Groningen van oorlogsschade aan de spoorbruggen over het Oranjekanaal (lijn Groningen-Meppel), de Regge (lijn Zwolle-Ommen), de Vestinggracht (Groningen losplaats), het Hoendiep (lijn Groningen-Leeuwarden), het Punterdiep (lijn Groningen-Assen) en het Reitdiep (lijn Groningen-Sauwerd), ca. 1946","1.1.1.5. Infrastructuur en objecten","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484409,50484191,49920249,"C6EE4BD282C44667E0538F04000A083B","1975.67","EB","67.  Fotonegatieven (9) van (oorlogsschade aan) objecten en infrastructuur van de spoorwegen, ca. 1946","1.1.1.5. Infrastructuur en objecten","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484410,50484191,49920249,"C6EE4BD282C54667E0538F04000A083B","1975.68","EB","68.  Afschrift van een brief van de Commandant van de 2e Compagnie, IIe Bataljon 8e Regiment Infanterie te Mook over het ruimen van mijnen op het stationsemplacement Zutphen, 1946","1.1.1.5. Infrastructuur en objecten","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484502,50484501,49920249,"C6EE4BD283214667E0538F04000A083B","1975.177","EB","177.  Stukken betreffende de eerste reis van het nieuwe stoomschip van de London and North Eastern Railway Company (LNER) ‘Arnhem’ op 23 mei, met als gasten de directie van voornoemde maatschappij, als gasten van de NV Nederlandse Spoorwegen, 1947","1.2.2.8. Public Relations en communicatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484503,50484501,49920249,"C6EE4BD283224667E0538F04000A083B","1975.178","EB","178.  Stukken van J. Lohmann als president-directeur van de NV Nederlandse Spoorwegen betreffende het bezoek van Manuel Prado Y Ugarteche, president van Peru, en zijn echtgenote aan Nederland van 7 tot en met 9 maart, 1960","1.2.2.8. Public Relations en communicatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484504,50484501,49920249,"C6EE4BD283234667E0538F04000A083B","1975.179","EB","179.  Stukken van J. Lohmann als president-directeur van de NV Nederlandse Spoorwegen betreffende het bezoek van de koning en koningin van Thailand aan Nederland van 24 tot en met 27 oktober, 1960","1.2.2.8. Public Relations en communicatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484505,50484501,49920249,"C6EE4BD283244667E0538F04000A083B","1975.180","EB","180.  Documentatie over een treinrit op 19 februari, buiten de dienstregeling om, van Boxtel naar Gennep en terug over het zogenaamde ‘Duitse lijntje’ met de ‘Leut-express’, in het kader van de viering van Carnaval, 1966. Gedrukt en gestencild","1.2.2.8. Public Relations en communicatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484424,50484193,49920249,"C6EE4BD282D34667E0538F04000A083B","1975.77","EB","77.  <I>Instructie voor den dienst bij mobilisatie, geldende voor de Nederlandsche Spoorwegen</I>, publicatie, met enkele handmatige wijzigingen, 1928. Gedrukt","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484447,50484193,49920249,"C6EE4BD282EA4667E0538F04000A083B","1975.100","EB","100.  <I>Instructie voor de behandeling van de transporten van de Duitsche Weermacht door de Nederlandsche Stations (IDW)</I>, publicatie, ca. 1942. Gedrukt.","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484448,50484193,49920249,"C6EE4BD282EB4667E0538F04000A083B","1975.101","EB","101.  ‘Vorzugsweise’, teksten (2) met aanduidingen van de voorrang voor specifieke reizigers voor zitplaatsen in de trein, en een tekst met aanduiding van de tijdelijke reservering van een zitplaats, ca. 1942. Gedrukt.","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484449,50484193,49920249,"C6EE4BD282EC4667E0538F04000A083B","1975.102","EB","102.  ‘Zusammenstellung der Fahrpläne über Reise- und Güterzüge die ab 24. August 1942 von Lokomotiven der Niederländischen Eisenbahn gefahren werden: Strecke (Winterswijk)-Burlo-Dorsten Wanne-Eickel Hbf', uitgave door de Reichsbahndirektion Essen van de Deutsche Reichsbahn met dienstregelingen voor goederen- en personentreinen, 1942. Gedrukt","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484450,50484193,49920249,"C6EE4BD282ED4667E0538F04000A083B","1975.103","EB","103.  ‘Transportbefehlen’ (Tbf), aanschrijvingen, genummerd 46849 t/m 48993, door de Bahnbevollmächtigte der Deutschen Reichsbahn bei den Niederländischen Eisenbahnen van het transport per trein van personen (militairen) en goederen, met aangehecht bijbehorende stukken betreffende de uitvoering ervan, 1944 febr.-april","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484451,50484193,49920249,"C6EE4BD282EE4667E0538F04000A083B","1975.104","EB","104.  Dagverslagen door Chef van de Dienst van Vervoer (Vv) van de reizigerstreindienst (vertraging van rechtstreekse treinen), van de toestand op stations en van de goederentreindienst, 1944 mei. Gestencild","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484452,50484193,49920249,"C6EE4BD282EF4667E0538F04000A083B","1975.105","EB","105.  Affiche van de inkrimping van het aantal stoomreizigerstreinen met ingang van 3 juni, nr. 1, met een wijzigingsblad (strooibiljet) vanaf 17 juni, nr. 1a, 1944. Gedrukt. In tweevoud","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484453,50484193,49920249,"C6EE4BD282F04667E0538F04000A083B","1975.106","EB","106.  Affiche van de tijdelijke wijziging van dienstregeling met ingang van 19 juni (‘oranje aanplakbiljet’), nr. 2, en met wijzigingsbladen vanaf 26 juni,, 1944. Gedrukt. In tweevoud","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484454,50484193,49920249,"C6EE4BD282F14667E0538F04000A083B","1975.107","EB","107.  Uittreksels uit het logboek van de lijndienst Heerlen van 21 augustus tot en met 19 oktober, 1944. Manuscript","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484455,50484193,49920249,"C6EE4BD282F24667E0538F04000A083B","1975.108","EB","108.  ‘Treinregister’, register door personeel van de Deutsche Reichsbahn van station Almelo vanaf maart, 1945","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484456,50484193,49920249,"C6EE4BD282F34667E0538F04000A083B","1975.109","EB","109.  Ingevulde begeleidingsformulieren (2) van de British Army voor wagens nrs. 116355 en 422284 van de NV Nederlandse Spoorwegen ten behoeve van doorgang over de spoorwegbrug over de Waal bij Nijmegen, [1945 april]","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484457,50484193,49920249,"C6EE4BD282F44667E0538F04000A083B","1975.110","EB","110.  Reisgidsen en dienstregelingen, met name voor Zuid-Nederland, 1945 mei-nov. Gedrukt","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484458,50484193,49920249,"C6EE4BD282F54667E0538F04000A083B","1975.111","EB","111.  Stukken betreffende (militaire) reizen en transporten van Hoek van Holland naar Engeland, 1947, 1958, z.j. Gedrukt","1.1.1.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484533,50484495,49920249,"C6EE4BD283404667E0538F04000A083B","1975.152","EB","152.  Stukken van F.F. de Bruyn als secretaris van de Raad van Commissarissen van de NV Nederlandse Spoorwegen betreffende de organisatie van vergaderingen van voornoemde Raad, tevens van vergaderingen van de Commissie van Gedelegeerden, 1946","1.2.2.2. Bestuur","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484427,50484419,49920249,"C6EE4BD282D64667E0538F04000A083B","1975.80","DB","80.  1940 mei 16-juni 9","Dienstregelingen, 1940 mei 16-1945 sept. Gedrukt en gestencild","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484428,50484419,49920249,"C6EE4BD282D74667E0538F04000A083B","1975.81","DB","81.  1940 aug.-1945 sept. ","Dienstregelingen, 1940 mei 16-1945 sept. Gedrukt en gestencild","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484541,50484184,49920249,"C6EE4BD283484667E0538F04000A083B","1975.181","EB","181.  Briefje door M.J. Uitzinger, timmerman voor de Hollandsche IJzeren Spoorweg-Maatschappij, tijdens de bouw van het wachthuisje te Nijmegen door hem daar in achtergelaten op 14 mei, 1906, met een bijbehorende brief door de heer Prins (CS) van station Nijmegen, ingekomen bij het Spoorwegmuseum, waarin hij de vondst van het briefje vermeldt bij de sloop van voornoemd wachthuisje en het toezendt aan het museum, 1962","1.2.3. Archivalia van individuele personen, 1906-1924 (1962)","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484542,50484184,49920249,"C6EE4BD283494667E0538F04000A083B","1975.182","EB","182.  Vergunning door de Directeur-Generaal van de Maatschappij tot Exploitatie van Staatsspoorwegen voor Hendricus Jan van Steijn (1884-1960), klerk-telegrafist bij voornoemde maatschappij, voor het exploiteren van een sigarenwinkel door zijn echtgenote en de behulpzaamheid van hemzelf daarin, met een begeleidende brief, 1916","1.2.3. Archivalia van individuele personen, 1906-1924 (1962)","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484543,50484184,49920249,"C6EE4BD2834A4667E0538F04000A083B","1975.183","EB","183.  Minuten van uitgaande stukken (5) van Chef de Bureau J.A. Broekman, 1918, 1924","1.2.3. Archivalia van individuele personen, 1906-1924 (1962)","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484539,50484537,49920249,"C6EE4BD283464667E0538F04000A083B","1975.149","DB","149.  1936-1940","Verslagen van de werkzaamheden van de Personeelsraad van de NV Nederlandse Spoorwegen over , 1936-1945. Gedrukt","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484540,50484537,49920249,"C6EE4BD283474667E0538F04000A083B","1975.150","DB","150.  1941-1945 ","Verslagen van de werkzaamheden van de Personeelsraad van de NV Nederlandse Spoorwegen over , 1936-1945. Gedrukt","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484506,50484500,49920249,"C6EE4BD283254667E0538F04000A083B","1975.174","EB","174.  Stukken betreffende wijziging van de dienstregeling op 7 januari naar aanleiding van het huwelijk tussen prinses Juliana en prins Bernhard, 1937","1.2.2.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484507,50484500,49920249,"C6EE4BD283264667E0538F04000A083B","1975.175","EB","175.  ‘Treinrapport’, rapport over goederentrein nr. 4060 op 6 en 7 december van Ommen naar Zwolle, met een aangehechte notitie, 1945","1.2.2.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484508,50484500,49920249,"C6EE4BD283274667E0538F04000A083B","1975.176","EB","176.  ‘Beschouwingen over het rapport Butijn, wagenlading/verdeling (historie)’, stukken betreffende commentaar op het rapport door de heer Butijn aan Algemeen Directeur (DA) Wansink over wagenverdeling, 1955, 1962, z.j.","1.2.2.7. Vervoer en exploitatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484509,50484499,49920249,"C6EE4BD283284667E0538F04000A083B","1975.169","EB","169.  Voorwaarden van de Dienst van Weg en Werken voor de onderhandse verkoop van oude materialen op terreinen van de stapelplaatsen te Utrecht en Crailoo op 25 april, 1922. Gedrukt","1.2.2.6. Materieel en werkplaatsen","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484510,50484499,49920249,"C6EE4BD283294667E0538F04000A083B","1975.170","EB","170.  Overzichtskaart van Nederland van de toelating van verschillende locomotievenseries, uitgegeven door de NV Nederlandse Spoorwegen, 1942 jan, met wijzigingen, 1942 febr. Gedrukt","1.2.2.6. Materieel en werkplaatsen","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484511,50484499,49920249,"C6EE4BD2832A4667E0538F04000A083B","1975.171","EB","171.  Overzicht door de Dienst van Exploitatie van het aanwezige reizigersmaterieel en bijzondere inrichtingen daarvan, 1942. Gedrukt","1.2.2.6. Materieel en werkplaatsen","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484512,50484499,49920249,"C6EE4BD2832B4667E0538F04000A083B","1975.172","EB","172.  Brief van de Chef van de Dienst van Exploitatie, ingekomen bij de Directeur van het Spoorwegmuseum, over de toezending van correspondentie met de heer T. v.d. Veen te Emmen c.s. naar aanleiding van klachten over plaatsgebrek in enkele treinen op het baanvak Emmen-Mariënberg, waarbij als bijlage een tekening met een ludieke voorstelling van de drukte in de betreffende treinen, met als bijlagen voornoemde correspondentie en tekening, en een minuut van antwoord, 1945 dec","1.2.2.6. Materieel en werkplaatsen","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484513,50484499,49920249,"C6EE4BD2832C4667E0538F04000A083B","1975.173","EB","173.  Krantenartikelen (2) over vandalisme aan spoorwegrijtuigen, 1947. Gedrukt","1.2.2.6. Materieel en werkplaatsen","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484429,50484420,49920249,"C6EE4BD282D84667E0538F04000A083B","1975.82","DB","82.  ‘Afvoer mijngebied naar Holland’, grafieken met maandoverzichten, 1940 nov.-1941 dec.","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484430,50484420,49920249,"C6EE4BD282D94667E0538F04000A083B","1975.83","DB","83.  ‘Mand. led. gt. in Limburg’, grafieken met maandoverzichten, 1941 mei-1943 okt.","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484431,50484420,49920249,"C6EE4BD282DA4667E0538F04000A083B","1975.84","DB","84.  ‘Grafieken afvoer Susteren’ (mijngebied) (I), 1942","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484432,50484420,49920249,"C6EE4BD282DB4667E0538F04000A083B","1975.85","DB","85.  ‘Grafieken afvoer Susteren’ (mijngebied) (II), 1943-1944 sept.","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484433,50484420,49920249,"C6EE4BD282DC4667E0538F04000A083B","1975.86","DB","86.  ‘Grafieken bruto-ontvangsten uit het Binnenlandsche goederenverkeer’, alfabetisch op plaats, over 1943-1945 ","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484434,50484420,49920249,"C6EE4BD282DD4667E0538F04000A083B","1975.87","DB","87.  Grafieken met maandoverzichten, 1940 okt.-1944 juli","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484435,50484420,49920249,"C6EE4BD282DE4667E0538F04000A083B","1975.88","DB","88.  Grafiek met maandoverzichten, 1940 sept.-1941 mrt. ","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484436,50484420,49920249,"C6EE4BD282DF4667E0538F04000A083B","1975.89","DB","89.  Grafiek met maandoverzichten, 1941 jan-febr.","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484437,50484420,49920249,"C6EE4BD282E04667E0538F04000A083B","1975.90","DB","90.  Grafiek met maandoverzichten, 1941 jan.-1942 dec.","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484438,50484420,49920249,"C6EE4BD282E14667E0538F04000A083B","1975.91","DB","91.  Grafieken met maandoverzichten van station Susteren, 1940 sept.-dec.","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484439,50484420,49920249,"C6EE4BD282E24667E0538F04000A083B","1975.92","DB","92.  Grafieken met maandoverzichten, (1940) 1943 nov.-1944 sept.","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484440,50484420,49920249,"C6EE4BD282E34667E0538F04000A083B","1975.93","DB","93.  Grafiek met maandoverzicht met betrekking tot 5 en 10 dagen ladingen/beladingen (?), met een bijbehorende staat, 1940 nov.","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484441,50484420,49920249,"C6EE4BD282E44667E0538F04000A083B","1975.94","DB","94.  Grafiek met maandoverzicht met betrekking tot het aantal wagens, 1941 jan. ","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484442,50484420,49920249,"C6EE4BD282E54667E0538F04000A083B","1975.95","DB","95.  Notitie door Bannink aan de Chef van de Dienst van Vervoer (Vv) over het blijven steken van twee wagens als gevolg van sneeuwval op 26 maart, ca. 1941 ","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484443,50484420,49920249,"C6EE4BD282E64667E0538F04000A083B","1975.96","DB","96.  Minuut van een brief door de Chef Lijndienst (Ld) te Heerlen aan Algemeen Directeur (DA) Van Rijckevorsel van de Hoofddirectie te Utrecht over het kolenvervoer te Susteren en het aantal wagens aldaar en op de mijnstations, 1941 jan. 23","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484444,50484420,49920249,"C6EE4BD282E74667E0538F04000A083B","1975.97","DB","97.  Aantekeningen in het kader van dagrapportages met betrekking tot de reizigersdienst op 1 en 2 maart, 1942","‘Overzicht kolenvervoer Zuid-Limburg oorlogsjaren 1941-1944’, stukken betreffende het kolenvervoer per spoor in het mijngebied in Zuid-Limburg, 1940-1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484551,50484185,49920249,"C6EE80297C083E09E0538F04000A3C4B","1975.184","EB","184.  Dienstregeling van de Geldersche Stoomtramweg-Maatschappij vanaf 1 november, 1883. Gedrukt","1.2.4. Documentatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484552,50484185,49920249,"C6EE80297C093E09E0538F04000A3C4B","1975.185","EB","185.  Winterdienstregeling van de Ginnekensche Tramweg-Maatschappij voor de dienst Ginneken-Breda en vice versa vanaf 1 oktober, 1884. Gedrukt","1.2.4. Documentatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484553,50484185,49920249,"C6EE80297C0A3E09E0538F04000A3C4B","1975.186","EB","186.  Menukaarten (4) van diners, met name ter gelegenheid van het afscheid van prominente personeelsleden van de NV Nederlandse Spoorwegen, met een cliché, 1913, 1953-1979","1.2.4. Documentatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484554,50484185,49920249,"C6EE80297C0B3E09E0538F04000A3C4B","1975.187","EB","187.  ‘Een Oogenblikje ….. de eerste motortrein’, gedicht door ‘Hans’, afgedrukt in <I>Dagblad Nieuwe Hoornsche Courant</I> van 15 juni, 1929. Manuscript","1.2.4. Documentatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484555,50484185,49920249,"C6EE80297C0C3E09E0538F04000A3C4B","1975.188","EB","188.  ‘De verspreiding van het Vacantie-verkeer over een grooter aantal weken’, rapport [door de Vacantiespreidings-Commissie], 1940. Gedrukt","1.2.4. Documentatie","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484527,50484526,49920249,"C6EE4BD2833A4667E0538F04000A083B","1975.158","DB","158.  Over 1914-1952","Personeelsregister van kaderpersoneel (gemerkt AD 21) over 1914-1963, ingedeeld op organisatieonderdeel, aangelegd ca. 1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
50484528,50484526,49920249,"C6EE4BD2833B4667E0538F04000A083B","1975.159","DB","159.  Over 1916-1963","Personeelsregister van kaderpersoneel (gemerkt AD 21) over 1914-1963, ingedeeld op organisatieonderdeel, aangelegd ca. 1945","1975   Verzameling van het Spoorwegmuseum te Utrecht   "
